rank,name,postcode,address,rating,reviewCount,removedRange,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url
170,AMEOS Klinikum Osnabrück,49088,,3,102,6–10,6,10,8,7.27,2.855,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/AMEOS+Klinikum+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5ba5e1f66fb:0x821802253f1953d3!8m2!3d52.288264!4d8.0522117!16s%2Fg%2F12hlffly6!19sChIJ-2YfXrrluUcR01MZPyUCGII?authuser=0&hl=de&rclk=1
171,Schnittstelle Ibbenbüren Friseur und Barber,48477,,4.8,96,6–10,6,10,8,7.69,4.508,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Schnittstelle+Ibbenb%C3%BCren+Friseur+und+Barber/data=!4m7!3m6!1s0x47b9c500715ed05d:0x84caa56d70bb8143!8m2!3d52.2745163!4d7.712582!16s%2Fg%2F11t7mzdq7s!19sChIJXdBecQDFuUcRQ4G7cG2lyoQ?authuser=0&hl=de&rclk=1
172,Xsports Fitness Dissen,49176,,4.9,95,6–10,6,10,8,7.77,4.597,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Xsports+Fitness+Dissen/data=!4m7!3m6!1s0x47b9f59ac2fb0e7f:0xd3ac9ec90f972e16!8m2!3d52.1099433!4d8.1906852!16s%2Fg%2F11k43kfs3_!19sChIJfw77wpr1uUcRFi6XD8merNM?authuser=0&hl=de&rclk=1
173,Hotel Kreuzmann Püsselbüren,48429,,4.4,91,6–10,6,10,8,8.08,4.125,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hotel+Kreuzmann+P%C3%BCsselb%C3%BCren/data=!4m10!3m9!1s0x47b9cfe4ad500d45:0x859ee241c328e7bd!5m2!4m1!1i2!8m2!3d52.2992406!4d7.6571184!16s%2Fg%2F1tznlg2p!19sChIJRQ1QreTPuUcRvecow0HinoU?authuser=0&hl=de&rclk=1
174,Lena‘s Haarstudio und Team,48432,,4.9,75,6–10,6,10,8,9.64,4.524,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Lena%E2%80%98s+Haarstudio+und+Team/data=!4m7!3m6!1s0x47b9dacfff4b82a9:0xcbe51de82c594f87!8m2!3d52.2901585!4d7.720899!16s%2Fg%2F1tp1xxss!19sChIJqYJL_8_auUcRh09ZLOgd5cs?authuser=0&hl=de&rclk=1
175,Heinrich Koch | Internationale Umzugs- und Archivlogistik GmbH,49076,,4.8,71,6–10,6,10,8,10.13,4.415,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Heinrich+Koch+%7C+Internationale+Umzugs-+und+Archivlogistik+GmbH/data=!4m7!3m6!1s0x47b9e7a597588923:0x351f6c2fed0c4bea!8m2!3d52.2996559!4d7.9450189!16s%2Fg%2F1thg9kcv!19sChIJI4lYl6XnuUcR6ksM7S9sHzU?authuser=0&hl=de&rclk=1
176,Der Holländer - Osnabrück Schinkel,49074,,4.8,56,6–10,6,10,8,12.5,4.325,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Der+Holl%C3%A4nder+-+Osnabr%C3%BCck+Schinkel/data=!4m7!3m6!1s0x47b9e5005e23e91b:0xdd0fcdb554914e61!8m2!3d52.283732!4d8.0762125!16s%2Fg%2F11w_mqtczj!19sChIJG-kjXgDluUcRYU6RVLXND90?authuser=0&hl=de&rclk=1
177,Löwen-Apotheke,48432,,4.2,50,6–10,6,10,8,13.79,3.759,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/L%C3%B6wen-Apotheke/data=!4m7!3m6!1s0x47b9cbdadede952b:0x6617c344714dd1de!8m2!3d52.1773592!4d7.5244591!16s%2Fg%2F1tgxsmxt!19sChIJK5Xe3trLuUcR3tFNcUTDF2Y?authuser=0&hl=de&rclk=1
178,Monolith Grill GmbH,49076,,4.7,50,6–10,6,10,8,13.79,4.19,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Monolith+Grill+GmbH/data=!4m7!3m6!1s0x47b9e62bd6debdc7:0xc71a98b9095c5948!8m2!3d52.2843686!4d7.9440104!16s%2Fg%2F1tdr78qn!19sChIJx73e1ivmuUcRSFlcCbmYGsc?authuser=0&hl=de&rclk=1
179,REHA-Klinik Sonnenhof Bad Iburg,49186,,4.6,50,6–10,6,10,8,13.79,4.103,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/REHA-Klinik+Sonnenhof+Bad+Iburg/data=!4m7!3m6!1s0x47b9edd1b20d35c5:0xbc0e960dcca6799c!8m2!3d52.1644992!4d8.0442426!16s%2Fg%2F1v6p3cyk!19sChIJxTUNstHtuUcRnHmmzA2WDrw?authuser=0&hl=de&rclk=1
180,Tipico,48429,,4.8,49,6–10,6,10,8,14.04,4.267,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Tipico/data=!4m7!3m6!1s0x47b832b87bb3a2ed:0xf1c08f3e5f7a3e5f!8m2!3d52.2768643!4d7.4365388!16s%2Fg%2F11b6p4j39q!19sChIJ7aKze7gyuEcRXz56Xz6PwPE?authuser=0&hl=de&rclk=1
181,SommerDeck Beachclub,48429,,4.7,46,6–10,6,10,8,14.81,4.152,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/SommerDeck+Beachclub/data=!4m7!3m6!1s0x47b8335e309bbb63:0x4238f3093b9594e3!8m2!3d52.2794608!4d7.4404434!16s%2Fg%2F11rgfwbcw_!19sChIJY7ubMF4zuEcR45SVOwnzOEI?authuser=0&hl=de&rclk=1
182,Der Holländer - Osnabrück,49074,,3.8,43,6–10,6,10,8,15.69,3.361,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Der+Holl%C3%A4nder+-+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5090620f271:0x5d8c40e895f7fe28!8m2!3d52.2738349!4d8.0215415!16s%2Fg%2F11lcc87xll!19sChIJcfIgBgnluUcRKP73lehAjF0?authuser=0&hl=de&rclk=1
183,rehaaktiv-os,49076,,4.7,36,6–10,6,10,8,18.18,4.027,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/rehaaktiv-os/data=!4m7!3m6!1s0x47b9e51223f9a24b:0x6395cc3eb2c6ea7e!8m2!3d52.281736!4d8.0850936!16s%2Fg%2F1t_hy297!19sChIJS6L5IxLluUcRfurGsj7MlWM?authuser=0&hl=de&rclk=1
184,Parkhotel Gätje,49176,,4.2,32,6–10,6,10,8,20,3.56,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Parkhotel+G%C3%A4tje/data=!4m10!3m9!1s0x47b9f372bc3c56b1:0xd419dd354b2840ac!5m2!4m1!1i2!8m2!3d52.1121503!4d8.1596584!16s%2Fg%2F1tf_05hc!19sChIJsVY8vHLzuUcRrEAoSzXdGdQ?authuser=0&hl=de&rclk=1
185,Markt-Apotheke Nahne,49080,,4.6,31,6–10,6,10,8,20.51,3.862,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Markt-Apotheke+Nahne/data=!4m7!3m6!1s0x47b9ef8332049c19:0x177a74d3095178bd!8m2!3d52.2466963!4d8.0623628!16s%2Fg%2F1td7mdpf!19sChIJGZwEMoPvuUcRvXhRCdN0ehc?authuser=0&hl=de&rclk=1
186,Pension JuRa Gronau - Monteurzimmer / Unterkunft,48493,,4.7,23,6–10,6,10,8,25.81,3.745,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Pension+JuRa+Gronau+-+Monteurzimmer+%2F+Unterkunft/data=!4m10!3m9!1s0x47b83fe31ff11491:0x3bb02a255224b3c1!5m2!4m1!1i2!8m2!3d52.1741723!4d7.0533423!16s%2Fg%2F11fkclvm1n!19sChIJkRTxH-M_uEcRwbMkUiUqsDs?authuser=0&hl=de&rclk=1
187,L99 Restaurant & Weinbar,49076,,5,22,6–10,6,10,8,26.67,3.933,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/L99+Restaurant+%26+Weinbar/data=!4m7!3m6!1s0x47b9e5eed1295555:0x4413cba8cdc98bae!8m2!3d52.2746327!4d8.0281357!16s%2Fg%2F11mkcsf5hn!19sChIJVVUp0e7luUcRrovJzajLE0Q?authuser=0&hl=de&rclk=1
188,MOTOG GmbH,48493,,5,8,6–10,6,10,8,50,3,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/MOTOG+GmbH/data=!4m7!3m6!1s0x47b837a4585b8df1:0xfd2d14bc46dee05f!8m2!3d52.2182408!4d7.3181098!16s%2Fg%2F11pzp17887!19sChIJ8Y1bWKQ3uEcRX-DeRrwULf0?authuser=0&hl=de&rclk=1
189,Jusho Sushi + Grill,49214,,4.7,2319,2–5,2,5,3.5,0.15,4.694,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Jusho+Sushi+%2B+Grill/data=!4m7!3m6!1s0x47b9bad082ea4f6f:0xb6d0983d3ffb5c13!8m2!3d51.9546389!4d7.632096!16s%2Fg%2F11b6ghjbv_!19sChIJb0_qgtC6uUcRE1z7Pz2Y0LY?authuser=0&hl=de&rclk=1
190,Café und Restaurant COEUR'chen,49176,,4.5,1431,2–5,2,5,3.5,0.24,4.491,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Caf%C3%A9+und+Restaurant+COEUR%27chen/data=!4m7!3m6!1s0x47b9f36ddff34d5d:0x8cbd7271770f0fd0!8m2!3d52.1093727!4d8.1646293!16s%2Fg%2F1vtqv606!19sChIJXU3z323zuUcR0A8Pd3FyvYw?authuser=0&hl=de&rclk=1
191,Campingpark Haddorfer Seen,48480,,4.3,1313,2–5,2,5,3.5,0.27,4.291,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Campingpark+Haddorfer+Seen/data=!4m10!3m9!1s0x47b8317462a31e75:0x6c666c9da455981c!5m2!4m1!1i2!8m2!3d52.274317!4d7.3202149!16s%2Fg%2F1hc8gf8sg!19sChIJdR6jYnQxuEcRHJhVpJ1sZmw?authuser=0&hl=de&rclk=1
192,Überland Campotel,49176,,4.7,1244,2–5,2,5,3.5,0.28,4.69,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/%C3%9Cberland+Campotel/data=!4m7!3m6!1s0x47b9f35db89c0529:0xb17e7a2d9e28c368!8m2!3d52.0980351!4d8.172946!16s%2Fg%2F1v44pj0q!19sChIJKQWcuF3zuUcRaMMoni16frE?authuser=0&hl=de&rclk=1
193,FOOD & bottled - Essen & Trinken am Koggestrand Osnabrück,49074,,4.4,1178,2–5,2,5,3.5,0.3,4.39,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/FOOD+%26+bottled+-+Essen+%26+Trinken+am+Koggestrand+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e593fec2893f:0xb1c48c846dde6893!8m2!3d52.2737399!4d8.0445629!16s%2Fg%2F1tcvh5dw!19sChIJP4nC_pPluUcRk2jebYSMxLE?authuser=0&hl=de&rclk=1
194,Mercedes-Benz BERESA Osnabrück,49078,,4.4,1009,2–5,2,5,3.5,0.35,4.388,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Mercedes-Benz+BERESA+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5fe118265c5:0x77b5d17db04b491!8m2!3d52.2642954!4d8.0078136!16s%2Fg%2F1tcx638r!19sChIJxWWCEf7luUcRkbQE2xddewc?authuser=0&hl=de&rclk=1
195,Hotel & Gastronomie Sasse,48429,,4.6,868,2–5,2,5,3.5,0.4,4.586,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hotel+%26+Gastronomie+Sasse/data=!4m10!3m9!1s0x47b9d2e3ab4f3729:0x3a79368219bbac53!5m2!4m1!1i2!8m2!3d52.3335741!4d7.5062212!16s%2Fg%2F1hd_mddv4!19sChIJKTdPq-PSuUcRU6y7GYI2eTo?authuser=0&hl=de&rclk=1
196,all inclusive Fitness Osnabrück,49074,,4.6,794,2–5,2,5,3.5,0.44,4.584,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/all+inclusive+Fitness+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5779d33d955:0x3a84559d92fed087!8m2!3d52.2678895!4d8.0538913!16s%2Fg%2F11sn_4nnd0!19sChIJVdkznXfluUcRh9D-kp1VhDo?authuser=0&hl=de&rclk=1
197,Hotel Bentheimer Hof,48493,,4.5,792,2–5,2,5,3.5,0.44,4.485,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hotel+Bentheimer+Hof/data=!4m10!3m9!1s0x47b83d48ee555555:0xe5f384ec88d532b6!5m2!4m1!1i2!8m2!3d52.3106062!4d7.1603984!16s%2Fg%2F1wk6yvml!19sChIJVVVV7kg9uEcRtjLViOyE8-U?authuser=0&hl=de&rclk=1
198,Waldhotel zum Bergsee Damme,49163,,4.7,753,2–5,2,5,3.5,0.46,4.683,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Waldhotel+zum+Bergsee+Damme/data=!4m10!3m9!1s0x47b7509e9ee597bb:0x2ba47f6fffaf7e28!5m2!4m1!1i2!8m2!3d52.5310584!4d8.20324!16s%2Fg%2F1tdwtrs_!19sChIJu5flnp5Qt0cRKH6v_29_pCs?authuser=0&hl=de&rclk=1
199,Die Mühle,49186,,4.9,724,2–5,2,5,3.5,0.48,4.881,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Die+M%C3%BChle/data=!4m7!3m6!1s0x47b9f3fbcf35cd35:0x386076b791e38240!8m2!3d52.10448!4d8.08875!16s%2Fg%2F11jq_0ydh9!19sChIJNc01z_vzuUcRQILjkbd2YDg?authuser=0&hl=de&rclk=1
200,Tiemann's Hotel,49152,,4.7,670,2–5,2,5,3.5,0.52,4.681,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Tiemann%27s+Hotel/data=!4m10!3m9!1s0x47b754fcef854445:0xe1c46d58b7cfdfe4!5m2!4m1!1i2!8m2!3d52.4537714!4d8.3569412!16s%2Fg%2F1tmxq269!19sChIJRUSF7_xUt0cR5N_Pt1htxOE?authuser=0&hl=de&rclk=1
201,Trattoria Am Rathaus - Osnabrück,49074,,4.1,519,2–5,2,5,3.5,0.67,4.079,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Trattoria+Am+Rathaus+-+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e59506189dcb:0xeccfafa9914c9304!8m2!3d52.2774616!4d8.0422296!16s%2Fg%2F12qh9km_y!19sChIJy50YBpXluUcRBJNMkamvz-w?authuser=0&hl=de&rclk=1
202,Orchideen Bubble Tea & Sushi - Osnabrück,49074,,4.7,510,2–5,2,5,3.5,0.68,4.675,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Orchideen+Bubble+Tea+%26+Sushi+-+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5d15b605b63:0x7f2bc26d8e7aaf4f!8m2!3d52.2759846!4d8.0471916!16s%2Fg%2F11m2b_959p!19sChIJY1tgW9HluUcRT696jm3CK38?authuser=0&hl=de&rclk=1
203,Sandbox VR,49205,,4.9,510,2–5,2,5,3.5,0.68,4.873,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Sandbox+VR/data=!4m7!3m6!1s0x47b9e7108e83e6bf:0x5407816706783321!8m2!3d52.2675179!4d7.96343!16s%2Fg%2F11xsc_g7h5!19sChIJv-aDjhDnuUcRITN4BmeBB1Q?authuser=0&hl=de&rclk=1
204,Hofcafé Lukas,49163,,4.5,504,2–5,2,5,3.5,0.69,4.476,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hofcaf%C3%A9+Lukas/data=!4m7!3m6!1s0x47b7555fbabae40f:0x9baa4d54edf1c2db!8m2!3d52.4907639!4d8.3561158!16s%2Fg%2F11svb5h4v3!19sChIJD-S6ul9Vt0cR28Lx7VRNqps?authuser=0&hl=de&rclk=1
205,Autoteile Koch,49124,,4.8,500,2–5,2,5,3.5,0.7,4.774,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Autoteile+Koch/data=!4m7!3m6!1s0x47b9efb0fbd922ef:0x196abef982486b53!8m2!3d52.22174!4d8.06888!16s%2Fg%2F1thp_tl_!19sChIJ7yLZ-7DvuUcRU2tIgvm-ahk?authuser=0&hl=de&rclk=1
206,Lammers Esskultur & mehr,49143,,4.7,489,2–5,2,5,3.5,0.71,4.674,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Lammers+Esskultur+%26+mehr/data=!4m7!3m6!1s0x47b9f7dcfab3a6f5:0x225eeeb859c49de0!8m2!3d52.213477!4d8.3178227!16s%2Fg%2F1tcx639c!19sChIJ9aaz-tz3uUcR4J3EWbjuXiI?authuser=0&hl=de&rclk=1
207,Grillstube zur B 64,49196,,4.6,456,2–5,2,5,3.5,0.76,4.573,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Grillstube+zur+B+64/data=!4m7!3m6!1s0x47b99057a2da3a9d:0x243d4de2ae52320f!8m2!3d51.9546425!4d7.9759902!16s%2Fg%2F1tk1y42t!19sChIJnTraoleQuUcRDzJSruJNPSQ?authuser=0&hl=de&rclk=1
208,Alando Ballhaus | Eventlocation | Osnabrück,49074,,4.8,407,2–5,2,5,3.5,0.85,4.768,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Alando+Ballhaus+%7C+Eventlocation+%7C+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e526b6aa7461:0x680816e1d084ce76!8m2!3d52.2711991!4d8.0562958!16s%2Fg%2F11fs9lxzrl!19sChIJYXSqtibluUcRds6E0OEWCGg?authuser=0&hl=de&rclk=1
209,Schloßmühle Bad Iburg | Café & Restaurant - Eventlocation - Beachbar,49124,,4.6,407,2–5,2,5,3.5,0.85,4.569,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Schlo%C3%9Fm%C3%BChle+Bad+Iburg+%7C+Caf%C3%A9+%26+Restaurant+-+Eventlocation+-+Beachbar/data=!4m7!3m6!1s0x47b9edce9e05009d:0x5d824e4e06f6e7ad!8m2!3d52.1580592!4d8.0393995!16s%2Fg%2F1td7gvbf!19sChIJnQAFns7tuUcRref2Bk5Ogl0?authuser=0&hl=de&rclk=1
210,"Fehrmann & Neubert GmbH & Co. KG - Kia, Sunlight, Pössl, Globecar, Roadcar, Clever, Campster/Vanster, Campstar/Vanstar",49082,,4.8,402,2–5,2,5,3.5,0.86,4.767,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,"https://www.google.com/maps/place/Fehrmann+%26+Neubert+GmbH+%26+Co.+KG+-+Kia,+Sunlight,+P%C3%B6ssl,+Globecar,+Roadcar,+Clever,+Campster%2FVanster,+Campstar%2FVanstar/data=!4m7!3m6!1s0x47b9ef1150464639:0xdf1cb8d872a695e8!8m2!3d52.2313254!4d8.0323703!16s%2Fg%2F1tg8hv8j!19sChIJOUZGUBHvuUcR6JWmcti4HN8?authuser=0&hl=de&rclk=1"
211,Brando´s - Burger & Bowls,49179,,4.9,360,2–5,2,5,3.5,0.96,4.862,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Brando%C2%B4s+-+Burger+%26+Bowls/data=!4m7!3m6!1s0x47b9e10dc0645d47:0x856d1906cf2d9c8c!8m2!3d52.4117808!4d7.9783104!16s%2Fg%2F11l5g962nn!19sChIJR11kwA3huUcRjJwtzwYZbYU?authuser=0&hl=de&rclk=1
212,Landgasthaus Hotel H. Kortlüke,49086,,4.7,345,2–5,2,5,3.5,1,4.663,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Landgasthaus+Hotel+H.+Kortl%C3%BCke/data=!4m10!3m9!1s0x47b9fcaaf9352d09:0x80482a6a551138f5!5m2!4m1!1i2!8m2!3d52.33901!4d8.14462!16s%2Fg%2F1tfzwln1!19sChIJCS01-ar8uUcR9TgRVWoqSIA?authuser=0&hl=de&rclk=1
213,Bistro Le Journal,49076,,4.6,304,2–5,2,5,3.5,1.14,4.559,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bistro+Le+Journal/data=!4m7!3m6!1s0x47b9e6f5303c11b3:0xd41cec580a0e651c!8m2!3d52.3064611!4d7.9907724!16s%2Fg%2F1tvgtflv!19sChIJsxE8MPXmuUcRHGUOCljsHNQ?authuser=0&hl=de&rclk=1
214,Gasthaus Bad Fiestel,49152,,4.8,283,2–5,2,5,3.5,1.22,4.754,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Gasthaus+Bad+Fiestel/data=!4m7!3m6!1s0x47ba07b0c686098d:0x115f5ec27cc4983!8m2!3d52.3589076!4d8.563003!16s%2Fg%2F1tgy_pll!19sChIJjQmGxrAHukcRg0nMJ-z1FQE?authuser=0&hl=de&rclk=1
215,Edeka Wondrak Poppe,49176,,4.5,282,2–5,2,5,3.5,1.23,4.457,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Edeka+Wondrak+Poppe/data=!4m7!3m6!1s0x47b9f24cdbc331e9:0x59c9e630cc986efd!8m2!3d52.1372626!4d8.1368566!16s%2Fg%2F11btm55l48!19sChIJ6THD20zyuUcR_W6YzDDmyVk?authuser=0&hl=de&rclk=1
216,Osna Style - Osnabrück,49074,,5,274,2–5,2,5,3.5,1.26,4.95,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Osna+Style+-+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5dde40d0f51:0x2230bf61ad5735dd!8m2!3d52.2753346!4d8.0487455!16s%2Fg%2F11vy6m62zg!19sChIJUQ8N5N3luUcR3TVXrWG_MCI?authuser=0&hl=de&rclk=1
217,La Cascata,49186,,4.8,272,2–5,2,5,3.5,1.27,4.752,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/La+Cascata/data=!4m7!3m6!1s0x47b9ed12162b5c5f:0xc5a885467cfb5604!8m2!3d52.1558402!4d8.0436994!16s%2Fg%2F11kbswys3y!19sChIJX1wrFhLtuUcRBFb7fEaFqMU?authuser=0&hl=de&rclk=1
218,glattt Institut für dauerhafte Haarentfernung,49074,,5,267,2–5,2,5,3.5,1.29,4.948,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/glattt+Institut+f%C3%BCr+dauerhafte+Haarentfernung/data=!4m7!3m6!1s0x47b9e571f2b266db:0x1b883b13d50e60cd!8m2!3d52.2752319!4d8.0490434!16s%2Fg%2F11fszfbbwk!19sChIJ22ay8nHluUcRzWAO1RM7iBs?authuser=0&hl=de&rclk=1
219,Ichimi Sushi & grill Rheine,48429,,4.8,255,2–5,2,5,3.5,1.35,4.749,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Ichimi+Sushi+%26+grill+Rheine/data=!4m7!3m6!1s0x47b83304dd3b6aab:0xf20d2c6f3aa01cbb!8m2!3d52.2780423!4d7.439119!16s%2Fg%2F11vzfrl549!19sChIJq2o73QQzuEcRuxygOm8sDfI?authuser=0&hl=de&rclk=1
220,Oshusi Vietnamesisches Restaurant & Sushi,49170,,4.8,249,2–5,2,5,3.5,1.39,4.747,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Oshusi+Vietnamesisches+Restaurant+%26+Sushi/data=!4m7!3m6!1s0x47b93b00603c02af:0x872d745e81626d45!8m2!3d51.3579883!4d7.4739851!16s%2Fg%2F11lm9_1m8p!19sChIJrwI8YAA7uUcRRW1igV50LYc?authuser=0&hl=de&rclk=1
221,Aktiv Fabrik Fitnessclub,48493,,4.9,243,2–5,2,5,3.5,1.42,4.845,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Aktiv+Fabrik+Fitnessclub/data=!4m7!3m6!1s0x47b8254fb39828a9:0xd84a4e36fb070c61!8m2!3d52.3192173!4d7.2269118!16s%2Fg%2F1ptxvryvc!19sChIJqSiYs08luEcRYQwH-zZOStg?authuser=0&hl=de&rclk=1
222,Fitness Lounge Bad Laer,49176,,4.9,223,2–5,2,5,3.5,1.55,4.84,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Fitness+Lounge+Bad+Laer/data=!4m7!3m6!1s0x47b9f2bf13db2527:0xa7391724249ce3cb!8m2!3d52.10117!4d8.09712!16s%2Fg%2F12ltzvjwr!19sChIJJyXbE7_yuUcRy-OcJCQXOac?authuser=0&hl=de&rclk=1
223,Wiehenkrug | Wohlfühlen - Bleiben,49152,,4.6,220,2–5,2,5,3.5,1.57,4.544,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Wiehenkrug+%7C+Wohlf%C3%BChlen+-+Bleiben/data=!4m10!3m9!1s0x47ba08b9ea0bf965:0x4c1608e4b1d768f6!5m2!4m1!1i2!8m2!3d52.3154869!4d8.6088266!16s%2Fg%2F11b6vl81yj!19sChIJZfkL6rkIukcR9mjXseQIFkw?authuser=0&hl=de&rclk=1
224,wellyou Nordhorn,48429,,4.6,216,2–5,2,5,3.5,1.59,4.543,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/wellyou+Nordhorn/data=!4m7!3m6!1s0x47b821c55b8db431:0xa2ccc0ef2d4f3365!8m2!3d52.437887!4d7.067373!16s%2Fg%2F11bwdf6s8w!19sChIJMbSNW8UhuEcRZTNPLe_AzKI?authuser=0&hl=de&rclk=1
